Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29
TLN,PSG,1,2/13/2022,6:00:00 PM,RPL2022Summer,Thailand,Skud,WonderWoman,Yue,Elsu,Lumburr,16:48,Maloch,Slimz,Iggy,Aoi,Superman,Roxie,Florentino,Hayate,Laville,3,Mina,Qi,Omen,Aya,B,Tony
VCF,GCT,1,2/13/2022,3:00:00 PM,RPL2022Summer,Thailand,Mina,Ryoma,Lorion,Hayate,Tachi,15:55,Roxie,Laville,Krixi,Eland'orr,Yena,Omen,Liliana,Florentino,Yue,1,Nakroth,Keera,Tulen,Aya,B,QQ
VCF,GCT,1,2/13/2022,3:00:00 PM,RPL2022Summer,Thailand,Florentino,Nakroth,Tulen,Elsu,Lumburr,11:24,Xeniel,Slimz,Yue,WonderWoman,Riktor,Aya,Lorion,LuBu,Errol,2,Liliana,Iggy,Superman,Omen,R,QQ
VCF,GCT,1,2/13/2022,3:00:00 PM,RPL2022Summer,Thailand,Yena,Aoi,Liliana,Capheny,Alice,24:13,Lumburr,Hayate,Iggy,Nakroth,Mina,Lorion,Omen,Qi,Florentino,3,Superman,Roxie,Yue,Aya,B,TAOZ
KOG,BAC,2,2/13/2022,12:00:00 PM,RPL2022Summer,Thailand,Amily,Tulen,Ilumia,Slimz,WonderWoman,13:19,Lumburr,Elsu,Iggy,Nakroth,Yena,Yue,Omen,Eland'orr,Aoi,1,TheJoker,Alice,Lorion,Aya,B,Moowan
KOG,BAC,2,2/13/2022,12:00:00 PM,RPL2022Summer,Thailand,Superman,Veres,Iggy,Laville,Ormarr,15:$8,Alice,Capheny,Lorion,Tachi,Riktor,Aya,Tulen,Keera,Aoi,2,Eland'orr,Florentino,Yue,Omen,R,Kimsensei
KOG,BAC,2,2/13/2022,12:00:00 PM,RPL2022Summer,Thailand,Mina,Eland'orr,Yue,Elsu,Lumburr,16:58,WonderWoman,Hayate,Liliana,Veres,Omen,Superman,Tulen,Aoi,Xeniel,3,Keera,Florentino,Aya,Lorion,B,Moowan
TLN,EVOS,1,2/12/2022,6:00:00 PM,RPL2022Summer,Thailand,Qi,Tulen,Ryoma,Capheny,Ormarr,14:28,Riktor,Violet,Iggy,Keera,WonderWoman,Omen,Florentino,Lumburr,Roxie,1,Aoi,Superman,Aya,Yue,B,IpodPro
TLN,EVOS,1,2/12/2022,6:00:00 PM,RPL2022Summer,Thailand,Amily,Aoi,Iggy,Laville,Thane,14:59,Veres,Hayate,Lorion,Nakroth,Mina,Aya,Superman,Florentino,Roxie,2,Lumburr,Xeniel,Yue,Omen,R,MOOP
TLN,EVOS,1,2/12/2022,6:00:00 PM,RPL2022Summer,Thailand,Mina,Wukong,DiaoChan,Hayate,Roxie,15:32,Thane,Slimz,Yue,Eland'orr,Tachi,Aya,Elsu,Florentino,Amily,3,Keera,Nakroth,Superman,Omen,R,NTNz
eA,KOG,2,2/12/2022,3:00:00 PM,RPL2022Summer,Thailand,Skud,Nakroth,Liliana,Hayate,Riktor,21:43,Ormarr,Laville,Yue,Aoi,Amily,Omen,Eland'orr,Alice,LuBu,1,Florentino,Keera,Lorion,Aya,B,PuPu
eA,KOG,2,2/12/2022,3:00:00 PM,RPL2022Summer,Thailand,Omen,Kriknak,Krixi,Violet,Tachi,13:18,Alice,Hayate,WonderWoman,Tulen,Skud,Eland'orr,Lorion,Roxie,Xeniel,2,Keera,Aoi,Aya,Yue,R,Kaito
eA,KOG,2,2/12/2022,3:00:00 PM,RPL2022Summer,Thailand,Qi,Tulen,Lorion,Laville,Thane,13:28,Tachi,Slimz,Iggy,Airi,Yena,Omen,Riktor,Roxie,Eland'orr,3,Keera,Aoi,Aya,Yue,B,PuPu
PSG,VCF,2,2/12/2022,12:00:00 PM,RPL2022Summer,Thailand,Allain,Mina,Yue,Elsu,Kriknak,12:57,Nakroth,Hayate,Liliana,Tachi,Omen,Iggy,Tulen,Keera,LuBu,1,Aoi,Florentino,Lorion,Aya,B,SRY
PSG,VCF,1,2/12/2022,12:00:00 PM,RPL2022Summer,Thailand,Roxie,Butterfly,Tulen,Capheny,Baldum,23:14,Riktor,Tel'Annas,Krixi,Eland'orr,Florentino,Yue,Elsu,Mina,TheJoker,2,Ryoma,Omen,Lorion,Aya,B,NorNun
PSG,VCF,1,2/12/2022,12:00:00 PM,RPL2022Summer,Thailand,Superman,Aoi,Zata,Slimz,Tachi,19:40,Lumburr,Elsu,Lorion,Qi,Skud,Aya,Tulen,Keera,LuBu,3,Hayate,Laville,Liliana,Omen,R,Isilindilz
PSG,VCF,2,2/12/2022,12:00:00 PM,RPL2022Summer,Thailand,Omen,Veres,Iggy,Violet,Xeniel,11:52,Roxie,Capheny,Raz,Kriknak,Mina,Yue,Tulen,Aoi,Superman,4,LuBu,Keera,Lorion,Aya,B,QQ
PSG,VCF,2,2/12/2022,12:00:00 PM,RPL2022Summer,Thailand,Riktor,LuBu,Krixi,Hayate,Thane,28:00,Alice,Laville,Iggy,Keera,Veres,Tulen,Yue,Superman,Airi,5,Eland'orr,Nakroth,Lorion,Aya,B,SRY
GCT,BRUTD,2,2/11/2022,7:00:00 PM,RPL2022Summer,Thailand,Ryoma,Aoi,Aya,Hayate,Maloch,13:21,Tachi,TheJoker,Lorion,Eland'orr,Yena,Omen,Superman,Mina,Arum,1,Thane,Amily,Yue,Tulen,B,KSSA
GCT,BRUTD,1,2/11/2022,7:00:00 PM,RPL2022Summer,Thailand,Omen,Veres,Lorion,Elsu,Alice,14:29,Lumburr,Laville,Krixi,Aoi,Mina,Aya,Florentino,Payna,Roxie,2,Kriknak,Keera,Yue,Tulen,B,Innocent
GCT,BRUTD,2,2/11/2022,7:00:00 PM,RPL2022Summer,Thailand,Superman,Tulen,Liliana,Capheny,WonderWoman,16:17,Thane,Hayate,Yue,LuBu,Riktor,Aya,Omen,Keera,Roxie,3,Nakroth,Eland'orr,Mina,Florentino,R,Happy
GCT,BRUTD,2,2/11/2022,7:00:00 PM,RPL2022Summer,Thailand,Florentino,LuBu,Zata,Laville,Roxie,18:50,Xeniel,Elsu,Iggy,Airi,Superman,Aya,Tulen,Nakroth,Kriknak,4,Volkath,Eland'orr,Keera,Yue,R,Happy
BAC,eA,2,2/11/2022,4:00:00 PM,RPL2022Summer,Thailand,Superman,Tulen,Raz,Hayate,Mina,18:06,Alice,Capheny,Yue,Aoi,Riktor,Omen,Liliana,Elsu,TheJoker,1,LuBu,Eland'orr,Lorion,Aya,B,Rusell
BAC,eA,2,2/11/2022,4:00:00 PM,RPL2022Summer,Thailand,Yena,Nakroth,Krixi,Capheny,WonderWoman,31:49,Thane,Hayate,Annette,Keera,Omen,Aya,Lorion,Tulen,LuBu,2,Lumburr,Eland'orr,Yue,Florentino,R,Gabrielz
BAC,eA,1,2/11/2022,4:00:00 PM,RPL2022Summer,Thailand,Riktor,LuBu,Iggy,Elsu,Lumburr,31:39,Roxie,Laville,Liliana,Tulen,Yena,Aya,Lorion,Superman,Nakroth,3,Keera,Eland'orr,Yue,Omen,R,Kimsensei
BAC,eA,1,2/11/2022,4:00:00 PM,RPL2022Summer,Thailand,Skud,Tachi,Liliana,Laville,Roxie,19:58,Mina,Slimz,Iggy,Veres,Superman,Aya,Lorion,Elsu,Eland'orr,4,Aoi,Keera,Florentino,Omen,B,AlmondP
BAC,eA,1,2/11/2022,4:00:00 PM,RPL2022Summer,Thailand,Florentino,Eland'orr,Annette,Wisp,Xeniel,13:38,Lumburr,Violet,WonderWoman,Paine,Airi,Krixi,Elsu,Qi,Ryoma,5,TheJoker,Yue,Aya,Lorion,B,Kimsensei
GCT,TLN,2,2/10/2022,7:00:00 PM,RPL2022Summer,Thailand,Superman,Eland'orr,Lorion,Hayate,Roxie,23:29,Mina,Laville,Yue,Ryoma,Amily,Omen,Liliana,Florentino,Keera,1,Nakroth,Aoi,Tulen,Aya,B,IpodPro
GCT,TLN,2,2/10/2022,7:00:00 PM,RPL2022Summer,Thailand,Yena,Tachi,Liliana,Slimz,Riktor,16:06,Maloch,Elsu,Raz,Tulen,Superman,Aya,Lorion,WonderWoman,Iggy,2,Aoi,Laville,Florentino,Omen,R,Erez
GCT,TLN,2,2/10/2022,7:00:00 PM,RPL2022Summer,Thailand,Florentino,Aoi,Yue,Laville,Amily,17:16,Aleister,Capheny,WonderWoman,Keera,Riktor,Aya,Roxie,Qi,Yena,3,Lumburr,Xeniel,Tulen,Omen,R,Erez
KOG,BRUTD,1,2/10/2022,4:00:00 PM,RPL2022Summer,Thailand,Yena,Keera,Lorion,Laville,Roxie,15:33,Lumburr,Capheny,Liliana,Nakroth,Superman,Omen,Yue,Eland'orr,Florentino,1,Aoi,Mina,Tulen,Aya,B,Kaito
KOG,BRUTD,2,2/10/2022,4:00:00 PM,RPL2022Summer,Thailand,Qi,Aoi,Iggy,Violet,WonderWoman,18:05,Tachi,Laville,Yue,Eland'orr,Amily,Lorion,Aya,TheJoker,Roxie,2,Mina,Riktor,Superman,Omen,R,NuNu
KOG,BRUTD,2,2/10/2022,4:00:00 PM,RPL2022Summer,Thailand,Amily,Skud,Liliana,Hayate,Lumburr,19:06,WonderWoman,Violet,Annette,Tulen,Airi,Aya,Lorion,Florentino,Alice,3,Wukong,Eland'orr,Omen,Yue,R,NuNu
KOG,BRUTD,2,2/10/2022,4:00:00 PM,RPL2022Summer,Thailand,Omen,Florentino,Krixi,Slimz,Tachi,15:28,Mina,Elsu,Raz,Keera,Yena,Lorion,Aya,Iggy,TheJoker,4,Superman,Eland'orr,Tulen,Yue,R,TheWorlds
TLN,BRUTD,1,2/8/2022,7:00:00 PM,RPL2022Summer,Thailand,Amily,Keera,Lorion,Laville,Tachi,17:12,Roxie,Hayate,Zata,Eland'orr,LuBu,Omen,Florentino,Mina,Aoi,1,Alice,Superman,Aya,Tulen,B,IpodPro
TLN,BRUTD,1,2/8/2022,7:00:00 PM,RPL2022Summer,Thailand,Superman,WonderWoman,Iggy,Capheny,Mina,12:32,Xeniel,Laville,Lorion,Aoi,Riktor,Aya,Tulen,Florentino,Lumburr,2,LuBu,Eland'orr,Liliana,Omen,R,IpodPro
TLN,BRUTD,1,2/8/2022,7:00:00 PM,RPL2022Summer,Thailand,Skud,Aoi,Liliana,Wisp,Lumburr,15:16,Thane,Elsu,Annette,Keera,Tachi,Aya,Tulen,Qi,Florentino,3,Slimz,TheJoker,Hayate,Omen,R,IpodPro
BRUTD,eA,2,2/7/2022,7:00:00 PM,RPL2022Summer,Thailand,Qi,Tulen,Elsu,TheJoker,Tachi,13:34,WonderWoman,Hayate,Liliana,Keera,Riktor,Omen,Roxie,Xeniel,Alice,1,Florentino,Eland'orr,Lorion,Aya,B,Ligky
BRUTD,eA,2,2/7/2022,7:00:00 PM,RPL2022Summer,Thailand,Superman,LuBu,Liliana,Laville,Riktor,18:33,Thane,Violet,Lorion,Aoi,Airi,Aya,Tulen,Roxie,Tachi,2,Maloch,Eland'orr,Omen,Hayate,R,Littleboyz
BRUTD,eA,1,2/7/2022,7:00:00 PM,RPL2022Summer,Thailand,Mina,Kriknak,Iggy,Hayate,Roxie,22:11,Ormarr,Elsu,Krixi,Eland'orr,Qi,Aya,Tulen,Superman,LuBu,3,Alice,Keera,Omen,Lorion,R,NuNu
BRUTD,eA,2,2/7/2022,7:00:00 PM,RPL2022Summer,Thailand,Florentino,Ryoma,Krixi,Tel'Annas,Thane,14:26,Lumburr,Capheny,Annette,Paine,Yena,Omen,Tachi,Raz,Tulen,4,Eland'orr,Keera,Aya,Lorion,B,Ligky
BRUTD,PSG,2,2/6/2022,6:00:00 PM,RPL2022Summer,Thailand,Florentino,LuBu,Aya,Elsu,Taara,12:45,Arum,Laville,Lorion,Tachi,Amily,Omen,Iggy,Alice,Payna,1,Eland'orr,Keera,Superman,Tulen,B,FirstOne
BRUTD,PSG,2,2/6/2022,6:00:00 PM,RPL2022Summer,Thailand,Yena,Nakroth,Raz,TheJoker,Xeniel,19:40,Baldum,Tel'Annas,Iggy,Aoi,Riktor,Tulen,Superman,LuBu,Florentino,2,Tachi,Keera,Omen,Lorion,R,Piper
BRUTD,PSG,1,2/6/2022,6:00:00 PM,RPL2022Summer,Thailand,Riktor,Paine,Liliana,Hayate,Mina,24:10,Lumburr,Capheny,Krixi,Sinestrea,Superman,Elsu,Tulen,Keera,Eland'orr,3,Kriknak,Tachi,Omen,Lorion,R,NuNu
BRUTD,PSG,2,2/6/2022,6:00:00 PM,RPL2022Summer,Thailand,Amily,Sinestrea,Annette,Violet,Roxie,20:00,Mina,Hayate,Zata,Eland'orr,Omen,Tulen,Aya,Nakroth,LuBu,4,Kriknak,Keera,Superman,Lorion,R,Getsrch
TLN,BAC,2,2/6/2022,3:00:00 PM,RPL2022Summer,Thailand,Ryoma,Tulen,WonderWoman,Laville,Alice,18:58,Lumburr,Violet,Iggy,Eland'orr,Yena,Omen,Lorion,Roxie,Skud,1,Aoi,Nakroth,Mina,Aya,B,Kimsensei
TLN,BAC,2,2/6/2022,3:00:00 PM,RPL2022Summer,Thailand,Amily,Tachi,Krixi,Capheny,Baldum,20:27,Roxie,Laville,Lorion,Veres,LuBu,Aya,Superman,Aoi,Keera,2,Yena,Florentino,Eland'orr,Omen,R,TAOX
TLN,BAC,1,2/6/2022,3:00:00 PM,RPL2022Summer,Thailand,Superman,Kriknak,Raz,Wisp,Lumburr,15:53,Tachi,Hayate,Liliana,WonderWoman,Max,Aya,Tulen,Amily,Skud,3,Eland'orr,Florentino,Lorion,Omen,R,Erez
TLN,BAC,2,2/6/2022,3:00:00 PM,RPL2022Summer,Thailand,Qi,Zephys,Zata,Hayate,Ormarr,11:38,Xeniel,Capheny,Krixi,Aoi,Superman,Omen,Tulen,Florentino,Amily,4,Skud,LuBu,Lorion,Aya,B,Moowan
eA,EVOS,2,2/6/2022,12:00:00 PM,RPL2022Summer,Thailand,Riktor,WonderWoman,Liliana,Laville,Xeniel,25:38,Mina,Elsu,Iggy,Keera,Skud,Omen,Lorion,Aoi,Eland'orr,1,Krixi,Nakroth,Tulen,Aya,B,Kirito
eA,EVOS,1,2/6/2022,12:00:00 PM,RPL2022Summer,Thailand,Veres,Aoi,Lauriel,Slimz,Arum,18:24,Marja,TheJoker,Aya,LuBu,Amily,Tulen,Lorion,Eland'orr,Tachi,2,Florentino,Elsu,Omen,Hayate,R,Gabrielz
eA,EVOS,1,2/6/2022,12:00:00 PM,RPL2022Summer,Thailand,Mina,LuBu,Lorion,Hayate,Thane,17:24,Tachi,Slimz,Liliana,Eland'orr,Riktor,Omen,Aoi,Florentino,Veres,3,Nakroth,Keera,Tulen,Aya,B,Gabrielz
eA,EVOS,1,2/6/2022,12:00:00 PM,RPL2022Summer,Thailand,Omen,Kriknak,Iggy,Tel'Annas,Lumburr,29:06,Maloch,Capheny,Krixi,Murad,Roxie,Lorion,Florentino,Aoi,WonderWoman,4,Nakroth,Keera,Elsu,Tulen,B,Russell
VCF,BAC,2,2/5/2022,3:00:00 PM,RPL2022Summer,Thailand,Florentino,Aoi,Lorion,Hayate,Alice,18:32,Roxie,Laville,Liliana,Keera,Superman,Omen,Eland'orr,Qi,WonderWoman,1,Xeniel,Tachi,Tulen,Aya,B,Moowan
VCF,BAC,2,2/5/2022,3:00:00 PM,RPL2022Summer,Thailand,Yena,Nakroth,Liliana,Moren,WonderWoman,25:24,Lumburr,TheJoker,Violet,Tulen,Skud,Aya,Lorion,LuBu,Eland'orr,2,Superman,Elsu,Roxie,Omen,R,MarkKy
VCF,BAC,2,2/5/2022,3:00:00 PM,RPL2022Summer,Thailand,Ryoma,Keera,Iggy,Elsu,Xeniel,13:40,Tachi,Hayate,Krixi,LuBu,Yena,Aya,Lorion,Aoi,Nakroth,3,Superman,Roxie,Tulen,Omen,R,Moowan
EVOS,KOG,1,2/5/2022,12:00:00 PM,RPL2022Summer,Thailand,Omen,Tulen,Iggy,Hayate,Maloch,24:55,WonderWoman,Elsu,Lorion,Wukong,Mina,Florentino,Roxie,Nakroth,Tachi,1,Alice,TheJoker,Superman,Aya,B,Acapae
EVOS,KOG,2,2/5/2022,12:00:00 PM,RPL2022Summer,Thailand,Amily,Skud,Liliana,Slimz,Riktor,13:11,Tachi,Laville,Iggy,Veres,Omen,Tulen,Roxie,TheJoker,Capheny,2,Florentino,Mina,Elsu,Aya,B,Kaito
EVOS,KOG,2,2/5/2022,12:00:00 PM,RPL2022Summer,Thailand,Florentino,Aoi,Lorion,Capheny,Payna,16:17,Lumburr,Hayate,Krixi,Keera,Qi,Tulen,Riktor,Superman,Yena,3,Eland'orr,Nakroth,Elsu,Aya,B,Kaito
EVOS,KOG,2,2/5/2022,12:00:00 PM,RPL2022Summer,Thailand,Arthur,Keera,Raz,Violet,Tachi,17:46,Roxie,Capheny,Liliana,Nakroth,Skud,Tulen,Florentino,Eland'orr,Butterfly,4,TheJoker,Laville,Aya,Elsu,R,PuPu
eA,VCF,2,2/4/2022,7:00:00 PM,RPL2022Summer,Thailand,Qi,Keera,Liliana,Laville,Tachi,17:21,Mina,Elsu,Ryoma,Tulen,Roxie,Omen,Hayate,Florentino,Aoi,1,Eland'orr,Yena,Lorion,Aya,B,Myra
eA,VCF,1,2/4/2022,7:00:00 PM,RPL2022Summer,Thailand,Florentino,Aoi,Raz,Hayate,Thane,18:37,Alice,Laville,Liliana,Nakroth,Yena,Aya,Lorion,Eland'orr,LuBu,2,Krixi,Iggy,Tulen,Omen,R,Happybibi
eA,VCF,1,2/4/2022,7:00:00 PM,RPL2022Summer,Thailand,Mina,Tulen,WonderWoman,Elsu,Riktor,12:56,Xeniel,Capheny,Krixi,Eland'orr,Skud,Omen,Hayate,Florentino,Superman,3,TheJoker,Butterfly,Lorion,Aya,B,Happybibi
eA,VCF,2,2/4/2022,7:00:00 PM,RPL2022Summer,Thailand,Skud,Kriknak,Lorion,TheJoker,Ormarr,25:25,Lumburr,Tel'Annas,Iggy,Keera,Qi,Florentino,Hayate,Superman,Riktor,4,Eland'orr,Nakroth,Omen,Aya,B,TAOZ
eA,VCF,1,2/4/2022,7:00:00 PM,RPL2022Summer,Thailand,Yena,Veres,Krixi,Capheny,Lumburr,26:25,Tachi,Moren,Annette,Aoi,Airi,Florentino,Lorion,Hayate,Violet,5,LuBu,Eland'orr,Omen,Aya,B,Ligky
GCT,KOG,2,2/4/2022,4:00:00 PM,RPL2022Summer,Thailand,Omen,Keera,Lorion,Laville,Xeniel,15:16,Roxie,Elsu,Iggy,Tulen,Mina,Florentino,Liliana,WonderWoman,Tachi,1,Nakroth,Eland'orr,Superman,Aya,B,Kaito
GCT,KOG,1,2/4/2022,4:00:00 PM,RPL2022Summer,Thailand,Florentino,Tulen,Zata,Slimz,Roxie,17:23,WonderWoman,Capheny,Lorion,Eland'orr,Ryoma,Omen,Hayate,Qi,Yena,2,Aoi,Krixi,Elsu,Aya,B,Cinderella
GCT,KOG,1,2/4/2022,4:00:00 PM,RPL2022Summer,Thailand,Yena,LuBu,Iggy,Hayate,Tachi,18:35,Lumburr,Violet,Liliana,Kriknak,Riktor,Florentino,Omen,Keera,Nakroth,3,Eland'orr,Aoi,Elsu,Aya,B,Cinderella
GCT,KOG,2,2/4/2022,4:00:00 PM,RPL2022Summer,Thailand,Mina,Kriknak,Krixi,Capheny,Thane,11:15,Tachi,TheJoker,Raz,Keera,Amily,Florentino,Hayate,Laville,Slimz,4,Aoi,Nakroth,Elsu,Aya,B,Kaito
GCT,KOG,2,2/4/2022,4:00:00 PM,RPL2022Summer,Thailand,Superman,Aoi,Liliana,Moren,Payna,23:57,Ormarr,Laville,Krixi,Airi,Yena,Omen,Hayate,LuBu,Florentino,5,TheJoker,Alice,Elsu,Aya,B,Kaito
EVOS,BAC,2,2/3/2022,5:00:00 PM,RPL2022Summer,Thailand,Mina,Keera,Lorion,Hayate,Alice,15:44,Roxie,Laville,Krixi,Nakroth,Yena,Riktor,Iggy,Aoi,Florentino,1,LuBu,Tachi,Tulen,Aya,B,Kimsensei
EVOS,BAC,2,2/3/2022,5:00:00 PM,RPL2022Summer,Thailand,Florentino,Nakroth,Krixi,Laville,Roxie,15:30,Tachi,Hayate,Lorion,Keera,Superman,Aya,Tulen,Mina,Riktor,2,Eland'orr,Aoi,Elsu,Omen,R,TAOX
EVOS,BAC,2,2/3/2022,5:00:00 PM,RPL2022Summer,Thailand,Riktor,Veres,Mganga,Violet,Maloch,17:42,Lumburr,Capheny,Aya,Eland'orr,LuBu,Tulen,Aoi,Florentino,Ryoma,3,Butterfly,TheJoker,Elsu,Omen,R,MarkKy
BAC,PSG,2,1/30/2022,5:10:00 PM,RPL2022Summer,Thailand,Yena,Tulen,WonderWoman,Laville,Roxie,18:53,Mina,Elsu,Lorion,Eland'orr,Skud,Omen,Zip,Nakroth,Aoi,1,Tachi,Riktor,Superman,Aya,B,Piper
BAC,PSG,2,1/30/2022,5:10:00 PM,RPL2022Summer,Thailand,Skud,Aoi,Annette,TheJoker,Riktor,29:14,Zip,Capheny,Iggy,Errol,Qi,Aya,Tulen,LuBu,Roxie,2,Tachi,Xeniel,Omen,Superman,R,Getsrch
BAC,PSG,2,1/30/2022,5:10:00 PM,RPL2022Summer,Thailand,Airi,Errol,Lorion,Capheny,Xeniel,13:14,Tachi,Violet,Annette,LuBu,Superman,Tulen,Omen,Hayate,TheJoker,3,Veres,Florentino,Liliana,Aya,B,Getsrch
BRUTD,VCF,1,1/30/2022,2:55:00 PM,RPL2022Summer,Thailand,Qi,LuBu,Lorion,Capheny,Tachi,24:12,Xeniel,Laville,Liliana,Veres,Amily,Omen,Zip,Superman,Maloch,1,Airi,Florentino,Tulen,Aya,B,KSSA
BRUTD,VCF,1,1/30/2022,2:55:00 PM,RPL2022Summer,Thailand,Superman,Kriknak,Liliana,Tel'Annas,Zip,13:49,Roxie,Capheny,Lorion,WonderWoman,Yena,Omen,Riktor,Alice,Aoi,2,Iggy,Annette,Tulen,Aya,B,Happy
BRUTD,VCF,1,1/30/2022,2:55:00 PM,RPL2022Summer,Thailand,Yena,Nakroth,Iggy,TheJoker,Roxie,13:36,Alice,Hayate,Annette,Aoi,Riktor,Aya,Tulen,LuBu,Florentino,3,Raz,Krixi,Eland'orr,Omen,R,Overfly
eA,GCT,1,1/30/2022,12:00:00 PM,RPL2022Summer,Thailand,Riktor,Keera,Liliana,Hayate,Tachi,17:47,Amily,Capheny,Annette,Nakroth,Yena,Omen,LuBu,Eland'orr,Zip,1,Keera,Superman,Tulen,Aya,B,Russell
eA,GCT,1,1/30/2022,12:00:00 PM,RPL2022Summer,Thailand,Yena,Tulen,Iggy,Laville,Zip,22:35,Xeniel,Violet,Liliana,WonderWoman,Superman,Omen,Zata,Aoi,Keera,2,LuBu,Florentino,Lorion,Aya,B,LittleBoyz
eA,GCT,1,1/30/2022,12:00:00 PM,RPL2022Summer,Thailand,Omen,LuBu,Lorion,Elsu,Xeniel,17:39,Toro,Hayate,Krixi,Keera,Mina,Aya,Tulen,Eland'orr,Roxie,3,WonderWoman,Veres,Superman,Florentino,R,Gabrielz
BRUTD,BAC,2,1/29/2022,6:00:00 PM,RPL2022Summer,Thailand,Kil'Groth,Kriknak,Lorion,Capheny,Riktor,21:20,Xeniel,Laville,Krixi,Aoi,Superman,Omen,Zip,LuBu,Krizzix,1,Yena,Florentino,Tulen,Aya,B,AlmondP
BRUTD,BAC,1,1/29/2022,6:00:00 PM,RPL2022Summer,Thailand,Arthur,Keera,Annette,Laville,Roxie,12:07,Tachi,Elsu,Iggy,LuBu,Riktor,Aya,Tulen,Nakroth,Yena,2,Aoi,Superman,Florentino,Omen,R,KSSA
BRUTD,BAC,1,1/29/2022,6:00:00 PM,RPL2022Summer,Thailand,Superman,Tachi,Raz,TheJoker,Alice,16:39,WonderWoman,Hayate,Liliana,Veres,Ryoma,Omen,Airi,Yena,Amily,3,Nakroth,Aoi,Tulen,Aya,B,Happy
BRUTD,BAC,1,1/29/2022,6:00:00 PM,RPL2022Summer,Thailand,Airi,Wukong,Krixi,Violet,Krizzix,17:44,Alice,TheJoker,Annette,Zill,Florentino,Aya,Tulen,Keera,Nakroth,4,Aoi,Eland'orr,Elsu,Iggy,R,NuNu
KOG,VCF,1,1/29/2022,3:00:00 PM,RPL2022Summer,Thailand,Amily,Nakroth,Lorion,Laville,Tachi,14:57,Riktor,Hayate,Liliana,Aoi,Florentino,Omen,Zip,LuBu,WonderWoman,1,Eland'orr,Keera,Tulen,Aya,B,DSL
KOG,VCF,1,1/29/2022,3:00:00 PM,RPL2022Summer,Thailand,Roxie,Butterfly,Iggy,Hayate,Alice,26:!0,Tachi,Capheny,Annette,Eland'orr,Superman,Lorion,Zip,Omen,Elsu,2,Yena,Mina,Tulen,Aya,B,PuPu
KOG,VCF,1,1/29/2022,3:00:00 PM,RPL2022Summer,Thailand,Florentino,Eland'orr,Liliana,TheJoker,WonderWoman,28:20,Roxie,Laville,Iggy,Keera,Ryoma,Lorion,Zip,Elsu,Krixi,3,Xeniel,Aoi,Tulen,Aya,B,Zeroz
EVOS,PSG,2,1/29/2022,12:00:00 PM,RPL2022Summer,Thailand,Mina,Eland'orr,Lorion,Capheny,Payna,13:15,Zip,Violet,Iggy,Kriknak,LuBu,Annette,Roxie,Hayate,Tel'Annas,1,Veres,Florentino,Tulen,Aya,B,FirstOne
EVOS,PSG,2,1/29/2022,12:00:00 PM,RPL2022Summer,Thailand,Riktor,Kriknak,Krixi,Laville,Roxie,11:40,Tachi,Elsu,Annette,Nakroth,Superman,Aya,Tulen,Mina,Florentino,2,Omen,Volkath,Iggy,Zip,R,Piper
EVOS,PSG,2,1/29/2022,12:00:00 PM,RPL2022Summer,Thailand,Florentino,Keera,Annette,TheJoker,Tachi,11:30,Xeniel,Hayate,Krixi,Eland'orr,Riktor,Lorion,Roxie,Hayate,Omen,3,Elsu,Zip,Tulen,Aya,B,FirstOne
BRUTD,EVOS,2,2/25/2022,4:00:00 PM,RPL2022Summer,Thailand,Skud,Kriknak,Lorion,Elsu,Tachi,13:28,Roxie,Laville,Krixi,Eland'orr,Amily,Omen,Hayate,Aoi,Florentino,1,Superman,Riktor,Yue,Aya,B,NuNu
BRUTD,EVOS,2,2/25/2022,4:00:00 PM,RPL2022Summer,Thailand,Kil'Groth,Aoi,Iggy,Violet,Thane,12:00,WonderWoman,TheJoker,Yue,LuBu,Riktor,Aya,Elsu,Hayate,Airi,2,Laville,Florentino,Eland'orr,Omen,R,KSSA
BRUTD,EVOS,1,2/25/2022,4:00:00 PM,RPL2022Summer,Thailand,Roxie,LuBu,Annette,Hayate,Baldum,16:47,Mina,Slimz,Lorion,Kriknak,Omen,Aya,Elsu,Keera,Nakroth,3,Qi,Tulen,Yue,Florentino,R,TeeNoise
BRUTD,EVOS,2,2/25/2022,4:00:00 PM,RPL2022Summer,Thailand,Superman,Tulen,WonderWoman,Laville,Maloch,18:03,Tachi,Elsu,Iggy,Keera,Veres,Florentino,Hayate,Airi,Skud,4,Eland'orr,Nakroth,Omen,Aya,B,Happy
VCF,TLN,2,2/25/2022,7:00:00 PM,RPL2022Summer,Thailand,Yena,Eland'orr,Yue,Laville,Xeniel,26:43,Lumburr,Elsu,Iggy,Kriknak,Airi,Omen,Liliana,Aoi,Keera,1,Skud,Florentino,Hayate,Aya,B,MOOP
VCF,TLN,2,2/25/2022,7:00:00 PM,RPL2022Summer,Thailand,Omen,Veres,Liliana,Elsu,Mina,26:56,Baldum,Wisp,Raz,Errol,Tachi,Aya,Yue,Roxie,Amily,2,Keera,Aoi,Hayate,Florentino,R,Difoxn
